"ensembl_gene_id","gene_name_WU","Gene.start..bp.","Gene.end..bp.","Length"
"ENSG00000168297","PXK",58332880,58426126,93246
"ENSG00000168298","HIST1H1E",26156354,26157107,753
"ENSG00000168300","PCMTD1",51817575,51899186,81611
"ENSG00000168301","KCTD6",58492096,58502360,10264
"ENSG00000168303","MPLKIP",40126023,40134652,8629
"ENSG00000168306","ACOX2",58505136,58537283,32147
"ENSG00000168309","FAM107A",58564117,58627610,63493
"ENSG00000168310","IRF2",184387729,184474550,86821
"ENSG00000168314","MOBP",39467198,39529479,62281
"ENSG00000168329","CX3CR1",39263494,39281735,18241
"ENSG00000168334","XIRP1",39183210,39192596,9386
"ENSG00000168348","INSM2",35534164,35537054,2890
"ENSG00000168350","DEGS2",100143957,100159645,15688
"ENSG00000168356","SCN11A",38845767,39051941,206174
"ENSG00000168374","ARF4",57571363,57598220,26857
"ENSG00000168385","SEPT2",241315100,241354027,38927
"ENSG00000168386","FILIP1L",99830141,100114513,284372
"ENSG00000168389","MFSD2A",39955112,39969968,14856
"ENSG00000168393","DTYMK",241675747,241686944,11197
"ENSG00000168394","TAP1",32845209,32853978,8769
"ENSG00000168395","ING5",241687085,241729478,42393
"ENSG00000168397","ATG4B",241637213,241673857,36644
"ENSG00000168398","BDKRB2",96204679,96244166,39487
"ENSG00000168404","MLKL",74671855,74700960,29105
"ENSG00000168411","RFWD3",74621399,74666877,45478
"ENSG00000168418","KCNG4",84218667,84239750,21083
"ENSG00000168421","RHOH",40191053,40246967,55914
"ENSG00000168427","KLHL30",238138668,238152947,14279
"ENSG00000168434","COG7",23388493,23453189,64696
"ENSG00000168438","CDC40",110180141,110254275,74134
"ENSG00000168439","STIP1",64185272,64204543,19271
"ENSG00000168447","SCNN1B",23278231,23381294,103063
"ENSG00000168453","HR",22114419,22133384,18965
"ENSG00000168454","TXNDC2",9885726,9889275,3549
"ENSG00000168476","REEP4",22138020,22141951,3931
"ENSG00000168477","TNXB",32041153,32115334,74181
"ENSG00000168481","LGI3",22146830,22157084,10254
"ENSG00000168487","BMP1",22165140,22212326,47186
"ENSG00000168488","ATXN2L",28823035,28837237,14202
"ENSG00000168490","PHYHIP",22219703,22232101,12398
"ENSG00000168491","CCDC110",185445182,185471752,26570
"ENSG00000168495","POLR3D",22245133,22254601,9468
"ENSG00000168496","FEN1",61792911,61797238,4327
"ENSG00000168497","SDPR",191834310,191847088,12778
"ENSG00000168502","SOGA2",8705661,8832778,127117
"ENSG00000168505","GBX2",236165236,236168386,3150
"ENSG00000168509","HFE2",146017468,146036746,19278
"ENSG00000168517","HEXIM2",45160700,45170040,9340
"ENSG00000168522","FNTA",43034194,43085788,51594
"ENSG00000168528","SERINC2",31409565,31434680,25115
"ENSG00000168530","MYL1",210290150,210315174,25024
"ENSG00000168538","TRAPPC11",183659267,183713594,54327
"ENSG00000168539","CHRM1",62908679,62921807,13128
"ENSG00000168542","COL3A1",188974320,189012746,38426
"ENSG00000168546","GFRA2",21690398,21812357,121959
"ENSG00000168556","ING2",183505058,183512429,7371
"ENSG00000168564","CDKN2AIP",183444635,183449064,4429
"ENSG00000168566","SNRNP48",7590198,7611967,21769
"ENSG00000168569","TMEM223",62771629,62792021,20392
"ENSG00000168575","SLC20A2",42416475,42541926,125451
"ENSG00000168582","CRYGA",208160740,208163576,2836
"ENSG00000168589","DYNLRB2",80540734,80550811,10077
"ENSG00000168591","TMUB2",44186970,44191929,4959
"ENSG00000168594","ADAM29",174829668,174978180,148512
"ENSG00000168610","STAT3",42313324,42388568,75244
"ENSG00000168612","ZSWIM1",45881227,45885266,4039
"ENSG00000168615","ADAM9",38996869,39105261,108392
"ENSG00000168619","ADAM18",39584489,39730065,145576
"ENSG00000168631","DPCR1",30934523,30954221,19698
"ENSG00000168646","AXIN2",65528563,65561648,33085
"ENSG00000168653","NDUFS5",39026318,39034636,8318
"ENSG00000168658","VWA3B",98087116,98313299,226183
"ENSG00000168661","ZNF30",34926903,34945170,18267
"ENSG00000168671","UGT3A2",36035021,36071358,36337
"ENSG00000168672","FAM84B",126552443,126558478,6035
"ENSG00000168675","C18orf1",13217498,13652755,435257
"ENSG00000168676","KCTD19",67289428,67326760,37332
"ENSG00000168679","SLC16A4",110362851,110391082,28231
"ENSG00000168685","IL7R",35852695,35879603,26908
"ENSG00000168702","LRP1B",140231423,142131701,1900278
"ENSG00000168703","WFDC12",45123425,45124465,1040
"ENSG00000168710","AHCYL1",109984765,110023742,38977
"ENSG00000168724","DNAJC21",34929559,34958964,29405
"ENSG00000168734","PKIG",44531785,44624247,92462
"ENSG00000168743","NPNT",105894775,106004027,109252
"ENSG00000168748","CA7",66844414,66854153,9739
"ENSG00000168754","FAM178B",96875882,96986580,110698
"ENSG00000168758","SEMA4C",96859718,96870757,11039
"ENSG00000168763","CNNM3",96816245,96835382,19137
"ENSG00000168765","GSTM4",109656099,109674836,18737
"ENSG00000168769","TET2",105145875,105279816,133941
"ENSG00000168772","CXXC4",104468308,104494901,26593
"ENSG00000168778","TCTN2",123671113,123708399,37286
"ENSG00000168779","SHOX2",158095954,158106503,10549
"ENSG00000168781","PPIP5K1",43533462,43590253,56791
"ENSG00000168785","TSPAN5",98470367,98658611,188244
"ENSG00000168792","ABHD15",29560547,29567037,6490
"ENSG00000168795","ZBTB5",37438102,37465450,27348
"ENSG00000168803","ADAL",43330657,43354555,23898
"ENSG00000168806","LCMT2",43323649,43330605,6956
"ENSG00000168807","SNTB2",69187129,69309052,121923
"ENSG00000168811","IL12A",159988835,159996019,7184
"ENSG00000168813","ZNF507",32345594,32387667,42073
"ENSG00000168824","NSG1",4348140,4419058,70918
"ENSG00000168826","ZBTB49",4290251,4321786,31535
"ENSG00000168827","GFM1",158644278,158692575,48297
"ENSG00000168828","OR13J1",35869263,35870601,1338
"ENSG00000168830","HTR1E",86937528,87016679,79151
"ENSG00000168843","FSTL5",161383897,162164004,780107
"ENSG00000168852","TPTE2P5",40812309,40921749,109440
"ENSG00000168872","DDX19A",70346861,70373383,26522
"ENSG00000168874","ATOH8",85751344,85791383,40039
"ENSG00000168875","SOX14",137764284,137766338,2054
"ENSG00000168876","ANKRD49",94493979,94499578,5599
"ENSG00000168878","SFTPB",85657314,85668741,11427
"ENSG00000168883","USP39",85602856,85649283,46427
"ENSG00000168884","TNIP2",2741648,2756376,14728
"ENSG00000168887","C2orf68",85605254,85612066,6812
"ENSG00000168890","TMEM150A",85598547,85603196,4649
"ENSG00000168894","RNF181",85595725,85597613,1888
"ENSG00000168899","VAMP5",85584431,85593406,8975
"ENSG00000168903","BTNL3",180988845,181006727,17882
"ENSG00000168904","LRRC28",99251362,99390729,139367
"ENSG00000168906","MAT2A",85539168,85545281,6113
"ENSG00000168907","PLA2G4F",42139034,42156636,17602
"ENSG00000168916","ZNF608",124636913,124748807,111894
"ENSG00000168917","SLC35G2",136818647,136855888,37241
"ENSG00000168918","INPP5D",233059967,233207903,147936
"ENSG00000168924","LETM1",1811479,1856156,44677
"ENSG00000168928","CTRB2",75204103,75207161,3058
"ENSG00000168930","TRIM49",89797655,89808575,10920
"ENSG00000168936","TMEM129",1715952,1721358,5406
"ENSG00000168939","SPRY3",155767812,155782459,14647
"ENSG00000168944","CEP120",123344885,123423592,78707
"ENSG00000168952","STXBP6",24809656,25050297,240641
"ENSG00000168955","TM4SF20",227362156,227381995,19839
"ENSG00000168958","MFF",227325151,227357836,32685
"ENSG00000168959","GRM5",88504576,89065945,561369
"ENSG00000168961","LGALS9",27629798,27649560,19762
"ENSG00000168967","PMCHL1",22142352,22152356,10004
"ENSG00000168970","JMJD7-PLA2G4B",41828095,41848155,20060
"ENSG00000168994","PXDC1",3722614,3752026,29412
"ENSG00000168995","SIGLEC7",51142299,51153526,11227
"ENSG00000169006","NTSR2",11658178,11670195,12017
"ENSG00000169016","E2F6",11444375,11466177,21802
"ENSG00000169018","FEM1B",68277745,68295862,18117
"ENSG00000169021","UQCRFS1",29205320,29213151,7831
"ENSG00000169026","MFSD7",681829,689441,7612
"ENSG00000169031","COL4A3",227164565,227314792,150227
"ENSG00000169032","MAP2K1",66386817,66492312,105495
"ENSG00000169035","KLK7",50976468,50984099,7631
"ENSG00000169040","PMCHL2",71375786,71385993,10207
"ENSG00000169045","HNRNPH1",179614178,179634784,20606
"ENSG00000169047","IRS1",226731317,226799759,68442
"ENSG00000169057","MECP2",154021573,154137103,115530
"ENSG00000169059","VCX3A",6533618,6535118,1500
"ENSG00000169062","UPF3A",114281601,114305817,24216
"ENSG00000169064","ZBBX",167240287,167381346,141059
"ENSG00000169067","ACTBL2",57480018,57482811,2793
"ENSG00000169071","ROR2",91563091,91950228,387137
"ENSG00000169083","AR",67544021,67730619,186598
"ENSG00000169084","DHRSX",2219516,2502805,283289
"ENSG00000169087","HSPBAP1",122739999,122793831,53832
"ENSG00000169093","ASMTL",1403139,1453762,50623
"ENSG00000169100","SLC25A6",1386152,1392113,5961
"ENSG00000169116","PARM1",74933095,75050115,117020
"ENSG00000169118","CSNK1G1",64165525,64356173,190648
"ENSG00000169122","FAM110B",57994509,58204279,209770
"ENSG00000169126","ARMC4",27812164,27999048,186884
"ENSG00000169129","AFAP1L2",114294824,114404756,109932
"ENSG00000169131","ZNF354A",178711512,178730659,19147
"ENSG00000169136","ATF5",49928702,49933935,5233
"ENSG00000169139","UBE2V2",48008415,48064708,56293
"ENSG00000169154","GOT1L1",37934281,37940124,5843
"ENSG00000169155","ZBTB43",126805006,126838210,33204
"ENSG00000169164","XAGE-4",55654709,55657014,2305
"ENSG00000169169","CPT1C",49690898,49713731,22833
"ENSG00000169174","PCSK9",55039548,55064852,25304
"ENSG00000169180","XPO6",28097979,28211920,113941
"ENSG00000169181","GSG1L",27787528,28063714,276186
"ENSG00000169184","MN1",27748277,27801756,53479
"ENSG00000169188","APEX2",55000363,55009057,8694
"ENSG00000169189","NSMCE1",27224994,27268772,43778
"ENSG00000169193","CCDC126",23597382,23644708,47326
"ENSG00000169208","OR10G3",21568520,21580076,11556
"ENSG00000169213","RAB3B",51907956,51990700,82744
"ENSG00000169214","OR6F1",247711436,247716646,5210
"ENSG00000169217","CD2BP2",30350773,30355308,4535
"ENSG00000169218","RSPO1",37611350,37634892,23542
"ENSG00000169220","RGS14",177357924,177372596,14672
"ENSG00000169221","TBC1D10B",30357102,30370494,13392
"ENSG00000169223","LMAN2",177331567,177351668,20101
"ENSG00000169224","GCSAML",247507058,247577690,70632
"ENSG00000169228","RAB24",177301198,177303744,2546
"ENSG00000169230","PRELID1",177303799,177306949,3150
"ENSG00000169231","THBS3",155195588,155209051,13463
"ENSG00000169239","CA5B",15688830,15788411,99581
"ENSG00000169241","SLC50A1",155135344,155138857,3513
"ENSG00000169242","EFNA1",155127876,155134899,7023
"ENSG00000169245","CXCL10",76021118,76023497,2379
"ENSG00000169246","NPIPL3",21402237,21448567,46330
"ENSG00000169247","SH3TC2",148923639,149063163,139524
"ENSG00000169249","ZRSR2",15790472,15823260,32788
"ENSG00000169251","NMD3",161104696,161253532,148836
"ENSG00000169252","ADRB2",148825245,148828687,3442
"ENSG00000169255","B3GALNT1",161083883,161105411,21528
"ENSG00000169258","GPRIN1",176595802,176610156,14354
"ENSG00000169271","HSPB3",54455699,54456377,678
"ENSG00000169282","KCNAB1",156037701,156539138,501437
"ENSG00000169288","MRPL1",77862830,77952785,89955
"ENSG00000169291","SHE",154469772,154502412,32640
"ENSG00000169299","PGM2",37826660,37862937,36277
"ENSG00000169302","STK32A",147234963,147387855,152892
"ENSG00000169306","IL1RAPL1",28587399,29956723,1369324
"ENSG00000169327","OR5AU1",21148370,21159060,10690
"ENSG00000169330","KIAA1024",79432516,79472290,39774
"ENSG00000169340","PDILT",20359170,20404737,45567
"ENSG00000169344","UMOD",20333052,20356301,23249
"ENSG00000169347","GP2",20309572,20327808,18236
"ENSG00000169359","SLC33A1",155821024,155854456,33432
"ENSG00000169371","SNUPN",75598083,75626469,28386
"ENSG00000169372","CRADD",93677375,93894840,217465
"ENSG00000169375","SIN3A",75369379,75455842,86463
"ENSG00000169379","ARL13B",93980139,94055668,75529
"ENSG00000169397","RNASE3",20891399,20892348,949
"ENSG00000169398","PTK2",140657900,141002216,344316
"ENSG00000169402","RSPH10B2",6754109,6799365,45256
"ENSG00000169403","PTAFR",28147166,28193936,46770
"ENSG00000169410","PTPN9",75463251,75579289,116038
"ENSG00000169413","RNASE6",20781268,20782467,1199
"ENSG00000169418","NPR1",153678688,153693992,15304
"ENSG00000169427","KCNK9",139600838,139704109,103271
"ENSG00000169429","IL8",73740541,73743716,3175
"ENSG00000169432","SCN9A",166195185,166376001,180816
"ENSG00000169436","COL22A1",138588235,138914041,325806
"ENSG00000169439","SDC2",96493813,96611790,117977
"ENSG00000169446","MMGT1",135962070,135974063,11993
"ENSG00000169474","SPRR1A",152985231,152985500,269
"ENSG00000169484","OR4K14",20014143,20019307,5164
"ENSG00000169488","OR4K15",19975444,19976659,1215
"ENSG00000169490","TM2D2",38988808,38996824,8016
"ENSG00000169495","HTRA4",38974228,38988663,14435
"ENSG00000169499","PLEKHA2",38901235,38973912,72677
"ENSG00000169504","CLIC4",24745382,24844321,98939
"ENSG00000169507","SLC38A11",164896186,164955525,59339
"ENSG00000169508","GPR183",99294539,99307399,12860
"ENSG00000169515","CCDC8",46410329,46413564,3235
"ENSG00000169519","METTL15",28108248,28527041,418793
"ENSG00000169548","ZNF280A",22513736,22520270,6534
"ENSG00000169550","MUC15",26559032,26572263,13231
"ENSG00000169551","CXorf48",135156536,135171398,14862
"ENSG00000169554","ZEB2",144364364,144521057,156693
"ENSG00000169562","GJB1",71215194,71225215,10021
"ENSG00000169564","PCBP1",70087454,70089203,1749
"ENSG00000169570","DTWD2",118836074,118988547,152473
"ENSG00000169575","VPREB1",22244675,22245515,840
"ENSG00000169583","CLIC3",136994635,136996803,2168
"ENSG00000169592","INO80E",29995715,30005793,10078
"ENSG00000169594","BNC1",83255903,83284714,28811
"ENSG00000169598","DFFB",3857267,3885429,28162
"ENSG00000169599","NFU1",69395750,69437628,41878
"ENSG00000169604","ANTXR1",69013178,69249327,236149
"ENSG00000169607","CKAP2L",112736349,112764664,28315
"ENSG00000169609","C15orf40",82988441,83011641,23200
"ENSG00000169612","FAM103A1",82986210,82991057,4847
"ENSG00000169618","PROKR1",68643589,68658247,14658
"ENSG00000169621","APLF",68467572,68655862,188290
"ENSG00000169629","RGPD8",112370092,112434488,64396
"ENSG00000169635","HIC2",21417371,21451463,34092
"ENSG00000169641","LUZP1",23084023,23177808,93785
"ENSG00000169660","HEXDC",82418318,82442645,24327
"ENSG00000169676","DRD5",9781680,9784009,2329
"ENSG00000169679","BUB1",110637528,110678063,40535
"ENSG00000169682","SPNS1",28974221,28984548,10327
"ENSG00000169683","LRRC45",82023305,82031151,7846
"ENSG00000169684","CHRNA5",78565520,78595269,29749
"ENSG00000169696","ASPSCR1",81976807,82017406,40599
"ENSG00000169710","FASN",82078338,82098294,19956
"ENSG00000169715","MT1E",56625475,56627112,1637
"ENSG00000169717","ACTRT2",3021483,3022903,1420
"ENSG00000169718","DUS1L",82057506,82065887,8381
"ENSG00000169727","GPS1",82050691,82057470,6779
"ENSG00000169733","RFNG",82047902,82051831,3929
"ENSG00000169740","ZNF32",43643860,43648881,5021
"ENSG00000169744","LDB2",16501541,16898678,397137
"ENSG00000169752","NRG4",75935969,76059795,123826
"ENSG00000169756","LIMS1",108534355,108687246,152891
"ENSG00000169758","C15orf27",76059958,76229121,169163
"ENSG00000169760","NLGN1",173396284,174286644,890360
"ENSG00000169762","TAPT1",16160505,16227410,66905
"ENSG00000169764","UGP2",63840940,63891562,50622
"ENSG00000169777","TAS2R1",9628997,9712378,83381
"ENSG00000169783","LINGO1",77613027,77820900,207873
"ENSG00000169813","HNRNPF",43385617,43409166,23549
"ENSG00000169814","BTD",15601341,15647640,46299
"ENSG00000169826","CSGALNACT2",43138445,43185302,46857
"ENSG00000169836","TACR3",103586031,103719985,133954
"ENSG00000169840","GSX1",27792643,27794768,2125
"ENSG00000169851","PCDH7",30720415,31146805,426390
"ENSG00000169855","ROBO1",78597239,79767998,1170759
"ENSG00000169856","ONECUT1",52756989,52791078,34089
"ENSG00000169857","AVEN",33866227,34039204,172977
"ENSG00000169860","P2RY1",152835131,152841439,6308
"ENSG00000169862","CTNND2",10971836,11904446,932610
"ENSG00000169871","TRIM56",101085481,101097967,12486
"ENSG00000169876","MUC17",101020072,101058745,38673
"ENSG00000169877","AHSP",31527900,31528803,903
"ENSG00000169884","WNT10B",48965340,48971735,6395
"ENSG00000169885","CALML6",1915108,1917296,2188
"ENSG00000169891","REPS2",16946658,17153272,206614
"ENSG00000169894","MUC3A",100949534,100968347,18813
"ENSG00000169895","SYAP1",16719612,16765340,45728
"ENSG00000169896","ITGAM",31259967,31332892,72925
"ENSG00000169902","TPST1",66205317,66420543,215226
"ENSG00000169905","TOR1AIP2",179839967,179877803,37836
"ENSG00000169908","TM4SF1",149369022,149377692,8670
"ENSG00000169914","OTUD3",19882395,19912945,30550
"ENSG00000169918","OTUD7A",31475398,31870789,395391
"ENSG00000169919","GUSB",65960684,65982215,21531
"ENSG00000169925","BRD3",134030305,134068535,38230
"ENSG00000169933","FRMPD4",11822423,12724523,902100
"ENSG00000169946","ZFPM2",104590733,105804539,1213806
"ENSG00000169955","ZNF747",30530367,30535347,4980
"ENSG00000169957","ZNF768",30524004,30526821,2817
"ENSG00000169962","TAS1R3",1331280,1335314,4034
"ENSG00000169967","MAP3K2",127298730,127388465,89735
"ENSG00000169976","SF3B5",144094881,144095573,692
"ENSG00000169981","ZNF35",44648732,44660791,12059
"ENSG00000169989","TIGD4",152769354,152779764,10410
"ENSG00000169991","IFFO2",18904280,18956676,52396
"ENSG00000169992","NLGN2",7404874,7419860,14986
"ENSG00000169994","MYO7B",127535802,127637729,101927
"ENSG00000170004","CHD3",7884806,7912760,27954
"ENSG00000170011","MYRIP",39808914,40260321,451407
"ENSG00000170017","ALCAM",105366909,105576900,209991
"ENSG00000170027","YWHAG",76326799,76358991,32192
"ENSG00000170035","UBE2E3",180967248,181076585,109337
"ENSG00000170037","CNTROB",7932101,7949918,17817
"ENSG00000170043","TRAPPC1",7930345,7932123,1778
"ENSG00000170044","ZPLD1",102099244,102479841,380597
"ENSG00000170049","KCNAB3",7921859,7929803,7944
"ENSG00000170054","SERPINA9",94462717,94479689,16972
"ENSG00000170074","FAM153A",177707981,177783398,75417
"ENSG00000170075","GPR37L1",202122917,202133592,10675
"ENSG00000170085","C5orf25",176238367,176345991,107624
"ENSG00000170088","TMEM192",165070608,165208549,137941
"ENSG00000170091","HMP19",174045706,174243501,197795
"ENSG00000170099","SERPINA6",94304248,94323389,19141
"ENSG00000170100","ZNF778",89217703,89237071,19368
"ENSG00000170113","NIPA1",22773063,22829789,56726
"ENSG00000170122","FOXD4",116231,118204,1973
"ENSG00000170128","GPR25",200872955,200874178,1223
"ENSG00000170142","UBE2E1",23805903,23891316,85413
"ENSG00000170144","HNRNPA3",177212563,177223958,11395
"ENSG00000170145","SIK2",111602449,111730855,128406
